rental_id,rental_date,return_date,payment_id,payment_amount,payment_date,payment_status,accrual_amount,total_revenue,customer_id,customer_first_name,customer_last_name,customer_address,customer_city,customer_country,region,film_id,title,release_year,rental_term,rental_rate,rating,language,category,store_id,staff_id,staff_first_name,staff_last_name
2744,2005-06-19,2005-06-22,17614,4.99,2007-02-19,paid,0,4.99,368,Harry,Arce,1922 Miraj Way,Najafabad,Iran,Middle East and Africa,985,Wonderland Christmas,2006,4,4.99,PG,English,Sci-Fi,1,2,Jon,Stephens
3275,2005-06-21,2005-06-30,17615,4.99,2007-02-21,paid,0,4.99,368,Harry,Arce,1922 Miraj Way,Najafabad,Iran,Middle East and Africa,504,Kwai Homeward,2006,5,0.99,PG-13,English,Drama,1,2,Jon,Stephens
1224,2005-06-15,2005-06-17,17616,0.99,2007-02-15,paid,0,0.99,369,Fred,Wheat,433 Florencia Street,Jurez,Mexico,North America,345,Gables Metropolis,2006,3,0.99,PG,English,Family,1,2,Jon,Stephens
1190,2005-06-15,2005-06-23,17617,6.99,2007-02-14,paid,0,6.99,370,Wayne,Truong,1049 Matamoros Parkway,Gulbarga,India,Asia-Pacific,563,Massacre Usual,2006,6,4.99,R,English,Games,1,2,Jon,Stephens
1212,2005-06-15,2005-06-17,17618,2.99,2007-02-15,paid,0,2.99,371,Billy,Poulin,1061 Ede Avenue,Cabuyao,Philippines,Asia-Pacific,789,Shock Cabin,2006,7,2.99,PG-13,English,Foreign,1,1,Mike,Hillyer
1218,2005-06-15,2005-06-21,17619,1.99,2007-02-15,paid,0,1.99,371,Billy,Poulin,1061 Ede Avenue,Cabuyao,Philippines,Asia-Pacific,54,Banger Pinocchio,2006,5,0.99,R,English,Music,1,2,Jon,Stephens
1573,2005-06-16,2005-06-25,17620,6.99,2007-02-16,paid,0,6.99,371,Billy,Poulin,1061 Ede Avenue,Cabuyao,Philippines,Asia-Pacific,990,World Leathernecks,2006,3,0.99,PG-13,English,Horror,2,1,Mike,Hillyer
1675,2005-06-16,2005-06-24,17621,5.99,2007-02-16,paid,0,5.99,371,Billy,Poulin,1061 Ede Avenue,Cabuyao,Philippines,Asia-Pacific,668,Peak Forever,2006,7,4.99,PG,English,Sports,2,2,Jon,Stephens
2837,2005-06-19,2005-06-20,17622,0.99,2007-02-19,paid,0,0.99,371,Billy,Poulin,1061 Ede Avenue,Cabuyao,Philippines,Asia-Pacific,91,Bound Cheaper,2006,5,0.99,PG,English,Classics,2,1,Mike,Hillyer
3176,2005-06-20,2005-06-25,17623,3.99,2007-02-20,paid,0,3.99,371,Billy,Poulin,1061 Ede Avenue,Cabuyao,Philippines,Asia-Pacific,432,Hope Tootsie,2006,4,2.99,NC-17,English,Classics,2,1,Mike,Hillyer
3396,2005-06-21,2005-06-23,17624,0.99,2007-02-21,paid,0,0.99,371,Billy,Poulin,1061 Ede Avenue,Cabuyao,Philippines,Asia-Pacific,602,Mourning Purple,2006,5,0.99,PG,English,Sci-Fi,1,1,Mike,Hillyer
2315,2005-06-18,2005-06-22,17625,2.99,2007-02-18,paid,0,2.99,372,Steve,Mackenzie,154 Oshawa Manor,Probolinggo,Indonesia,Asia-Pacific,608,Murder Antitrust,2006,6,2.99,PG,English,Children,1,1,Mike,Hillyer
2959,2005-06-20,2005-06-27,17626,4.99,2007-02-20,paid,0,4.99,372,Steve,Mackenzie,154 Oshawa Manor,Probolinggo,Indonesia,Asia-Pacific,911,Trip Newton,2006,7,4.99,PG-13,English,Action,2,1,Mike,Hillyer
3283,2005-06-21,2005-06-26,17627,3.99,2007-02-21,paid,0,3.99,372,Steve,Mackenzie,154 Oshawa Manor,Probolinggo,Indonesia,Asia-Pacific,869,Suspects Quills,2006,4,2.99,PG,English,Action,2,2,Jon,Stephens
1472,2005-06-15,2005-06-24,17628,6.99,2007-02-15,paid,0,6.99,373,Louis,Leone,1191 Tandil Drive,Tanauan,Philippines,Asia-Pacific,920,Unbreakable Karate,2006,3,0.99,G,English,New,2,2,Jon,Stephens
3161,2005-06-20,2005-06-21,17629,2.99,2007-02-20,paid,0,2.99,373,Louis,Leone,1191 Tandil Drive,Tanauan,Philippines,Asia-Pacific,293,Exorcist Sting,2006,6,2.99,G,English,Sports,1,2,Jon,Stephens
1548,2005-06-16,2005-06-23,17630,1.99,2007-02-16,paid,0,1.99,374,Jeremy,Hurtado,1133 Rizhao Avenue,Vitria de Santo Anto,Brazil,Latin America,454,Impact Aladdin,2006,6,0.99,PG-13,English,Music,1,2,Jon,Stephens
2046,2005-06-17,2005-06-24,17631,1.99,2007-02-17,paid,0,1.99,374,Jeremy,Hurtado,1133 Rizhao Avenue,Vitria de Santo Anto,Brazil,Latin America,191,Crooked Frogmen,2006,6,0.99,PG-13,English,Children,2,1,Mike,Hillyer
2487,2005-06-18,2005-06-23,17632,4.99,2007-02-18,paid,0,4.99,374,Jeremy,Hurtado,1133 Rizhao Avenue,Vitria de Santo Anto,Brazil,Latin America,805,Sleepless Monsoon,2006,5,4.99,G,English,Animation,2,2,Jon,Stephens
2641,2005-06-19,2005-06-22,17633,2.99,2007-02-19,paid,0,2.99,374,Jeremy,Hurtado,1133 Rizhao Avenue,Vitria de Santo Anto,Brazil,Latin America,51,Balloon Homeward,2006,5,2.99,NC-17,English,Music,2,1,Mike,Hillyer
1404,2005-06-15,2005-06-16,17634,2.99,2007-02-15,paid,0,2.99,375,Aaron,Selby,1519 Santiago de los Caballeros Loop,Mwene-Ditu,"Congo, The Democratic Republic of the",Middle East and Africa,609,Muscle Bright,2006,7,2.99,G,English,Travel,2,1,Mike,Hillyer
1499,2005-06-15,2005-06-22,17635,5.99,2007-02-15,paid,0,5.99,375,Aaron,Selby,1519 Santiago de los Caballeros Loop,Mwene-Ditu,"Congo, The Democratic Republic of the",Middle East and Africa,35,Arachnophobia Rollercoaster,2006,4,2.99,PG-13,English,Horror,2,2,Jon,Stephens
2236,2005-06-18,2005-06-23,17636,4.99,2007-02-18,paid,0,4.99,375,Aaron,Selby,1519 Santiago de los Caballeros Loop,Mwene-Ditu,"Congo, The Democratic Republic of the",Middle East and Africa,871,Sweden Shining,2006,6,4.99,PG,English,Comedy,2,1,Mike,Hillyer
1208,2005-06-15,2005-06-18,17637,0.99,2007-02-15,paid,0,0.99,376,Randy,Gaither,1618 Olomouc Manor,Kurgan,Russian Federation,Europe,164,Coast Rainbow,2006,4,0.99,PG,English,Documentary,2,1,Mike,Hillyer
2779,2005-06-19,2005-06-23,17638,0.99,2007-02-19,paid,0,0.99,376,Randy,Gaither,1618 Olomouc Manor,Kurgan,Russian Federation,Europe,228,Detective Vision,2006,4,0.99,PG-13,English,Classics,2,2,Jon,Stephens
2556,2005-06-19,2005-06-23,17639,3.99,2007-02-19,paid,0,3.99,377,Howard,Fortner,220 Hidalgo Drive,Kermanshah,Iran,Middle East and Africa,25,Angels Life,2006,3,2.99,G,English,New,1,1,Mike,Hillyer
3080,2005-06-20,2005-06-24,17640,1.99,2007-02-20,paid,0,1.99,377,Howard,Fortner,220 Hidalgo Drive,Kermanshah,Iran,Middle East and Africa,23,Anaconda Confessions,2006,3,0.99,R,English,Animation,2,1,Mike,Hillyer
3086,2005-06-20,2005-06-25,17641,0.99,2007-02-20,paid,0,0.99,377,Howard,Fortner,220 Hidalgo Drive,Kermanshah,Iran,Middle East and Africa,970,Westward Seabiscuit,2006,7,0.99,NC-17,English,Classics,2,1,Mike,Hillyer
3136,2005-06-20,2005-06-22,17642,2.99,2007-02-20,paid,0,2.99,377,Howard,Fortner,220 Hidalgo Drive,Kermanshah,Iran,Middle East and Africa,735,Robbers Joon,2006,7,2.99,PG-13,English,Children,2,2,Jon,Stephens
3443,2005-06-21,2005-06-30,17643,4.99,2007-02-21,paid,0,4.99,377,Howard,Fortner,220 Hidalgo Drive,Kermanshah,Iran,Middle East and Africa,358,Gilmore Boiled,2006,5,0.99,R,English,Classics,1,1,Mike,Hillyer
1623,2005-06-16,2005-06-17,17644,4.99,2007-02-16,paid,0,4.99,378,Eugene,Culpepper,686 Donostia-San Sebastin Lane,Shenzhen,China,Asia-Pacific,980,Wizard Coldblooded,2006,4,4.99,PG,English,Music,1,2,Jon,Stephens
1662,2005-06-16,2005-06-23,17645,5.99,2007-02-16,paid,0,5.99,378,Eugene,Culpepper,686 Donostia-San Sebastin Lane,Shenzhen,China,Asia-Pacific,776,Secret Groundhog,2006,6,4.99,PG,English,Documentary,2,1,Mike,Hillyer
2134,2005-06-17,2005-06-26,17646,7.99,2007-02-17,paid,0,7.99,378,Eugene,Culpepper,686 Donostia-San Sebastin Lane,Shenzhen,China,Asia-Pacific,370,Gorgeous Bingo,2006,4,2.99,R,English,Children,1,2,Jon,Stephens
2713,2005-06-19,2005-06-20,17647,4.99,2007-02-19,paid,0,4.99,378,Eugene,Culpepper,686 Donostia-San Sebastin Lane,Shenzhen,China,Asia-Pacific,867,Super Wyoming,2006,5,4.99,PG,English,Family,1,1,Mike,Hillyer
1383,2005-06-15,2005-06-24,17648,8.99,2007-02-15,paid,0,8.99,379,Carlos,Coughlin,97 Mogiljov Lane,Bhavnagar,India,Asia-Pacific,284,Enemy Odds,2006,5,4.99,NC-17,English,Music,1,2,Jon,Stephens
2313,2005-06-18,2005-06-26,17649,5.99,2007-02-18,paid,0,5.99,379,Carlos,Coughlin,97 Mogiljov Lane,Bhavnagar,India,Asia-Pacific,689,Pollock Deliverance,2006,5,2.99,PG,English,Foreign,1,2,Jon,Stephens
2926,2005-06-20,2005-06-26,17650,2.99,2007-02-20,paid,0,2.99,379,Carlos,Coughlin,97 Mogiljov Lane,Bhavnagar,India,Asia-Pacific,235,Divide Monster,2006,6,2.99,PG-13,English,Sci-Fi,1,1,Mike,Hillyer
1868,2005-06-17,2005-06-25,17651,3.99,2007-02-17,paid,0,3.99,380,Russell,Brinson,1642 Charlotte Amalie Drive,Tychy,Poland,Europe,526,Lock Rear,2006,7,2.99,R,English,Travel,2,1,Mike,Hillyer
1984,2005-06-17,2005-06-23,17652,2.99,2007-02-17,paid,0,2.99,380,Russell,Brinson,1642 Charlotte Amalie Drive,Tychy,Poland,Europe,748,Rugrats Shakespeare,2006,4,0.99,PG-13,English,Action,2,2,Jon,Stephens
2018,2005-06-17,2005-06-26,17653,3.99,2007-02-17,paid,0,3.99,380,Russell,Brinson,1642 Charlotte Amalie Drive,Tychy,Poland,Europe,283,Ending Crowds,2006,6,0.99,NC-17,English,New,1,2,Jon,Stephens
2440,2005-06-18,2005-06-22,17654,2.99,2007-02-18,paid,0,2.99,380,Russell,Brinson,1642 Charlotte Amalie Drive,Tychy,Poland,Europe,628,Northwest Polish,2006,5,2.99,PG,English,Sports,1,1,Mike,Hillyer
2464,2005-06-18,2005-06-20,17655,4.99,2007-02-18,paid,0,4.99,380,Russell,Brinson,1642 Charlotte Amalie Drive,Tychy,Poland,Europe,102,Bubble Grosse,2006,4,4.99,R,English,Sports,2,1,Mike,Hillyer
2998,2005-06-20,2005-06-24,17656,1.99,2007-02-20,paid,0,1.99,380,Russell,Brinson,1642 Charlotte Amalie Drive,Tychy,Poland,Europe,285,English Bulworth,2006,3,0.99,PG-13,English,Sci-Fi,1,2,Jon,Stephens
3099,2005-06-20,2005-06-27,17657,1.99,2007-02-20,paid,0,1.99,380,Russell,Brinson,1642 Charlotte Amalie Drive,Tychy,Poland,Europe,821,Sorority Queen,2006,6,0.99,NC-17,English,Foreign,2,2,Jon,Stephens
3260,2005-06-21,2005-06-23,17658,4.99,2007-02-21,paid,0,4.99,380,Russell,Brinson,1642 Charlotte Amalie Drive,Tychy,Poland,Europe,791,Show Lord,2006,3,4.99,PG-13,English,Documentary,2,1,Mike,Hillyer
1402,2005-06-15,2005-06-24,17659,3.99,2007-02-15,paid,0,3.99,381,Bobby,Boudreau,1368 Maracabo Boulevard,South Hill,Anguilla,North America,425,Holy Tadpole,2006,6,0.99,R,English,Classics,2,1,Mike,Hillyer
1878,2005-06-17,2005-06-21,17660,1.99,2007-02-17,paid,0,1.99,381,Bobby,Boudreau,1368 Maracabo Boulevard,South Hill,Anguilla,North America,730,Ridgemont Submarine,2006,3,0.99,PG-13,English,New,2,1,Mike,Hillyer
2410,2005-06-18,2005-06-20,17661,2.99,2007-02-18,paid,0,2.99,381,Bobby,Boudreau,1368 Maracabo Boulevard,South Hill,Anguilla,North America,59,Bear Graceland,2006,4,2.99,R,English,Children,1,2,Jon,Stephens
2418,2005-06-18,2005-06-26,17662,4.99,2007-02-18,paid,0,4.99,381,Bobby,Boudreau,1368 Maracabo Boulevard,South Hill,Anguilla,North America,604,Mulan Moon,2006,4,0.99,G,English,Comedy,2,1,Mike,Hillyer
3425,2005-06-21,2005-06-27,17663,2.99,2007-02-21,paid,0,2.99,381,Bobby,Boudreau,1368 Maracabo Boulevard,South Hill,Anguilla,North America,993,Wrong Behavior,2006,6,2.99,PG-13,English,Children,1,2,Jon,Stephens
2389,2005-06-18,2005-06-21,17664,0.99,2007-02-18,paid,0,0.99,382,Victor,Barkley,401 Sucre Boulevard,Manchester,United States,North America,160,Club Graffiti,2006,4,0.99,PG-13,English,Animation,1,1,Mike,Hillyer
2468,2005-06-18,2005-06-23,17665,4.99,2007-02-18,paid,0,4.99,382,Victor,Barkley,401 Sucre Boulevard,Manchester,United States,North America,398,Hanover Galaxy,2006,5,4.99,NC-17,English,Music,2,1,Mike,Hillyer
2489,2005-06-18,2005-06-22,17666,1.99,2007-02-18,paid,0,1.99,382,Victor,Barkley,401 Sucre Boulevard,Manchester,United States,North America,873,Sweethearts Suspects,2006,3,0.99,G,English,Children,2,2,Jon,Stephens
2514,2005-06-18,2005-06-23,17667,2.99,2007-02-18,paid,0,2.99,382,Victor,Barkley,401 Sucre Boulevard,Manchester,United States,North America,561,Mask Peach,2006,6,2.99,NC-17,English,New,1,1,Mike,Hillyer
3125,2005-06-20,2005-06-21,17668,4.99,2007-02-20,paid,0,4.99,382,Victor,Barkley,401 Sucre Boulevard,Manchester,United States,North America,725,Requiem Tycoon,2006,6,4.99,R,English,Classics,1,1,Mike,Hillyer
1831,2005-06-16,2005-06-25,17669,7.99,2007-02-16,paid,0,7.99,383,Martin,Bales,368 Hunuco Boulevard,Namibe,Angola,Middle East and Africa,572,Metropolis Coma,2006,4,2.99,PG-13,English,Sci-Fi,2,2,Jon,Stephens
2228,2005-06-18,2005-06-23,17670,2.99,2007-02-18,paid,0,2.99,383,Martin,Bales,368 Hunuco Boulevard,Namibe,Angola,Middle East and Africa,109,Butterfly Chocolat,2006,3,0.99,G,English,New,2,1,Mike,Hillyer
2252,2005-06-18,2005-06-21,17671,2.99,2007-02-18,paid,0,2.99,383,Martin,Bales,368 Hunuco Boulevard,Namibe,Angola,Middle East and Africa,433,Horn Working,2006,4,2.99,PG,English,Animation,1,1,Mike,Hillyer
2318,2005-06-18,2005-06-23,17672,2.99,2007-02-18,paid,0,2.99,383,Martin,Bales,368 Hunuco Boulevard,Namibe,Angola,Middle East and Africa,505,Labyrinth League,2006,6,2.99,PG-13,English,Children,2,1,Mike,Hillyer
2609,2005-06-19,2005-06-28,17673,7.99,2007-02-19,paid,0,7.99,383,Martin,Bales,368 Hunuco Boulevard,Namibe,Angola,Middle East and Africa,487,Jingle Sagebrush,2006,6,4.99,PG-13,English,Classics,2,2,Jon,Stephens
3091,2005-06-20,2005-06-22,17674,2.99,2007-02-20,paid,0,2.99,383,Martin,Bales,368 Hunuco Boulevard,Namibe,Angola,Middle East and Africa,188,Crazy Home,2006,7,2.99,PG,English,Comedy,1,2,Jon,Stephens
1961,2005-06-17,2005-06-20,17675,0.99,2007-02-17,paid,0,0.99,384,Ernest,Stepp,500 Lincoln Parkway,Huaian,China,Asia-Pacific,625,None Spiking,2006,3,0.99,NC-17,English,Sci-Fi,1,1,Mike,Hillyer
2020,2005-06-17,2005-06-19,17676,0.99,2007-02-17,paid,0,0.99,384,Ernest,Stepp,500 Lincoln Parkway,Huaian,China,Asia-Pacific,416,Highball Potter,2006,6,0.99,R,English,Foreign,2,1,Mike,Hillyer
2378,2005-06-18,2005-06-26,17677,7.99,2007-02-18,paid,0,7.99,384,Ernest,Stepp,500 Lincoln Parkway,Huaian,China,Asia-Pacific,614,Name Detective,2006,5,4.99,PG-13,English,Games,1,2,Jon,Stephens
2510,2005-06-18,2005-06-24,17678,5.99,2007-02-18,paid,0,5.99,384,Ernest,Stepp,500 Lincoln Parkway,Huaian,China,Asia-Pacific,838,Stagecoach Armageddon,2006,5,4.99,R,English,Action,2,1,Mike,Hillyer
2935,2005-06-20,2005-06-28,17679,3.99,2007-02-20,paid,0,3.99,384,Ernest,Stepp,500 Lincoln Parkway,Huaian,China,Asia-Pacific,600,Motions Details,2006,5,0.99,PG,English,Horror,1,2,Jon,Stephens
3088,2005-06-20,2005-06-29,17680,9.99,2007-02-20,paid,0,9.99,384,Ernest,Stepp,500 Lincoln Parkway,Huaian,China,Asia-Pacific,670,Pelican Comforts,2006,4,4.99,PG,English,Documentary,1,1,Mike,Hillyer
3101,2005-06-20,2005-06-27,17681,4.99,2007-02-20,paid,0,4.99,384,Ernest,Stepp,500 Lincoln Parkway,Huaian,China,Asia-Pacific,378,Greatest North,2006,5,2.99,NC-17,English,Music,1,2,Jon,Stephens
1746,2005-06-16,2005-06-19,17682,2.99,2007-02-16,paid,0,2.99,385,Phillip,Holm,102 Chapra Drive,Tama,Japan,Asia-Pacific,930,Vacation Boondock,2006,4,2.99,R,English,Sci-Fi,1,2,Jon,Stephens
1937,2005-06-17,2005-06-21,17683,0.99,2007-02-17,paid,0,0.99,385,Phillip,Holm,102 Chapra Drive,Tama,Japan,Asia-Pacific,281,Encino Elf,2006,6,0.99,G,English,Games,1,2,Jon,Stephens
3105,2005-06-20,2005-06-21,17684,0.99,2007-02-20,paid,0,0.99,385,Phillip,Holm,102 Chapra Drive,Tama,Japan,Asia-Pacific,26,Annie Identity,2006,3,0.99,G,English,Sci-Fi,1,2,Jon,Stephens
1585,2005-06-16,2005-06-24,17685,3.99,2007-02-16,paid,0,3.99,386,Todd,Tan,1793 Meixian Place,Kamjanets-Podilskyi,Ukraine,Europe,373,Graduate Lord,2006,7,2.99,G,English,Children,1,2,Jon,Stephens
1608,2005-06-16,2005-06-24,17686,2.99,2007-02-16,paid,0,2.99,386,Todd,Tan,1793 Meixian Place,Kamjanets-Podilskyi,Ukraine,Europe,566,Maude Mod,2006,6,0.99,R,English,Foreign,1,2,Jon,Stephens
1819,2005-06-16,2005-06-26,17687,5.99,2007-02-16,paid,0,5.99,386,Todd,Tan,1793 Meixian Place,Kamjanets-Podilskyi,Ukraine,Europe,368,Gone Trouble,2006,7,2.99,R,English,Drama,1,1,Mike,Hillyer
2732,2005-06-19,2005-06-25,17688,0.99,2007-02-19,paid,0,0.99,386,Todd,Tan,1793 Meixian Place,Kamjanets-Podilskyi,Ukraine,Europe,132,Chainsaw Uptown,2006,6,0.99,PG,English,Sci-Fi,2,2,Jon,Stephens
3351,2005-06-21,2005-06-23,17689,2.99,2007-02-21,paid,0,2.99,386,Todd,Tan,1793 Meixian Place,Kamjanets-Podilskyi,Ukraine,Europe,349,Gangs Pride,2006,4,2.99,PG-13,English,Animation,1,2,Jon,Stephens
1464,2005-06-15,2005-06-17,17690,0.99,2007-02-15,paid,0,0.99,387,Jesse,Schilling,514 Ife Way,Lubumbashi,"Congo, The Democratic Republic of the",Middle East and Africa,894,Tomatoes Hellfighters,2006,6,0.99,PG,English,Travel,2,2,Jon,Stephens
1465,2005-06-15,2005-06-18,17691,0.99,2007-02-15,paid,0,0.99,387,Jesse,Schilling,514 Ife Way,Lubumbashi,"Congo, The Democratic Republic of the",Middle East and Africa,132,Chainsaw Uptown,2006,6,0.99,PG,English,Sci-Fi,1,1,Mike,Hillyer
2068,2005-06-17,2005-06-20,17692,0.99,2007-02-17,paid,0,0.99,387,Jesse,Schilling,514 Ife Way,Lubumbashi,"Congo, The Democratic Republic of the",Middle East and Africa,924,Unforgiven Zoolander,2006,7,0.99,PG,English,Sci-Fi,2,1,Mike,Hillyer
2100,2005-06-17,2005-06-19,17693,0.99,2007-02-17,paid,0,0.99,387,Jesse,Schilling,514 Ife Way,Lubumbashi,"Congo, The Democratic Republic of the",Middle East and Africa,489,Juggler Hardly,2006,4,0.99,PG-13,English,Animation,2,2,Jon,Stephens
2981,2005-06-20,2005-06-28,17694,5.99,2007-02-20,paid,0,5.99,387,Jesse,Schilling,514 Ife Way,Lubumbashi,"Congo, The Democratic Republic of the",Middle East and Africa,115,Campus Remember,2006,5,2.99,R,English,Action,2,1,Mike,Hillyer
3378,2005-06-21,2005-06-25,17695,4.99,2007-02-21,paid,0,4.99,387,Jesse,Schilling,514 Ife Way,Lubumbashi,"Congo, The Democratic Republic of the",Middle East and Africa,7,Airplane Sierra,2006,6,4.99,PG-13,English,Comedy,2,1,Mike,Hillyer
1276,2005-06-15,2005-06-24,17696,6.99,2007-02-15,paid,0,6.99,388,Craig,Morrell,717 Changzhou Lane,Cavite,Philippines,Asia-Pacific,330,Forrester Comancheros,2006,7,4.99,NC-17,English,Animation,1,2,Jon,Stephens
2145,2005-06-17,2005-06-18,17697,0.99,2007-02-17,paid,0,0.99,388,Craig,Morrell,717 Changzhou Lane,Cavite,Philippines,Asia-Pacific,54,Banger Pinocchio,2006,5,0.99,R,English,Music,1,2,Jon,Stephens
2537,2005-06-19,2005-06-26,17698,5.99,2007-02-19,paid,0,5.99,388,Craig,Morrell,717 Changzhou Lane,Cavite,Philippines,Asia-Pacific,767,Scalawag Duck,2006,6,4.99,NC-17,English,Music,1,1,Mike,Hillyer
2692,2005-06-19,2005-06-21,17699,4.99,2007-02-19,paid,0,4.99,388,Craig,Morrell,717 Changzhou Lane,Cavite,Philippines,Asia-Pacific,694,Prejudice Oleander,2006,6,4.99,PG-13,English,Classics,1,1,Mike,Hillyer
3159,2005-06-20,2005-06-29,17700,7.99,2007-02-20,paid,0,7.99,388,Craig,Morrell,717 Changzhou Lane,Cavite,Philippines,Asia-Pacific,7,Airplane Sierra,2006,6,4.99,PG-13,English,Comedy,1,2,Jon,Stephens
1763,2005-06-16,2005-06-20,17701,4.99,2007-02-16,paid,0,4.99,389,Alan,Kahn,753 Ilorin Avenue,Emeishan,China,Asia-Pacific,422,Hollow Jeopardy,2006,7,4.99,NC-17,English,Sci-Fi,2,1,Mike,Hillyer
1946,2005-06-17,2005-06-25,17702,4.99,2007-02-17,paid,0,4.99,389,Alan,Kahn,753 Ilorin Avenue,Emeishan,China,Asia-Pacific,507,Ladybugs Armageddon,2006,4,0.99,NC-17,English,Games,2,2,Jon,Stephens
2552,2005-06-19,2005-06-28,17703,3.99,2007-02-19,paid,0,3.99,389,Alan,Kahn,753 Ilorin Avenue,Emeishan,China,Asia-Pacific,143,Chill Luck,2006,6,0.99,PG,English,Drama,2,1,Mike,Hillyer
1539,2005-06-16,2005-06-23,17704,5.99,2007-02-15,paid,0,5.99,390,Shawn,Heaton,1337 Mit Ghamr Avenue,Nakhon Sawan,Thailand,Asia-Pacific,59,Bear Graceland,2006,4,2.99,R,English,Children,2,2,Jon,Stephens
1730,2005-06-16,2005-06-19,17705,2.99,2007-02-16,paid,0,2.99,390,Shawn,Heaton,1337 Mit Ghamr Avenue,Nakhon Sawan,Thailand,Asia-Pacific,302,Fantasia Park,2006,5,2.99,G,English,Games,1,1,Mike,Hillyer
1893,2005-06-17,2005-06-23,17706,2.99,2007-02-17,paid,0,2.99,390,Shawn,Heaton,1337 Mit Ghamr Avenue,Nakhon Sawan,Thailand,Asia-Pacific,735,Robbers Joon,2006,7,2.99,PG-13,English,Children,2,2,Jon,Stephens
2330,2005-06-18,2005-06-25,17707,7.99,2007-02-18,paid,0,7.99,390,Shawn,Heaton,1337 Mit Ghamr Avenue,Nakhon Sawan,Thailand,Asia-Pacific,933,Vampire Whale,2006,4,4.99,NC-17,English,New,1,1,Mike,Hillyer
3147,2005-06-20,2005-06-28,17708,5.99,2007-02-20,paid,0,5.99,390,Shawn,Heaton,1337 Mit Ghamr Avenue,Nakhon Sawan,Thailand,Asia-Pacific,133,Chamber Italian,2006,7,4.99,NC-17,English,Music,2,2,Jon,Stephens
1232,2005-06-15,2005-06-17,17709,0.99,2007-02-15,paid,0,0.99,391,Clarence,Gamez,767 Pyongyang Drive,Izumisano,Japan,Asia-Pacific,602,Mourning Purple,2006,5,0.99,PG,English,Sci-Fi,1,2,Jon,Stephens
1931,2005-06-17,2005-06-22,17710,0.99,2007-02-17,paid,0,0.99,391,Clarence,Gamez,767 Pyongyang Drive,Izumisano,Japan,Asia-Pacific,309,Feud Frogmen,2006,6,0.99,R,English,Family,1,1,Mike,Hillyer
2045,2005-06-17,2005-06-26,17711,2.99,2007-02-17,paid,0,2.99,391,Clarence,Gamez,767 Pyongyang Drive,Izumisano,Japan,Asia-Pacific,122,Carrie Bunch,2006,7,0.99,PG,English,Horror,1,2,Jon,Stephens
2690,2005-06-19,2005-06-27,17712,2.99,2007-02-19,paid,0,2.99,391,Clarence,Gamez,767 Pyongyang Drive,Izumisano,Japan,Asia-Pacific,303,Fantasy Troopers,2006,6,0.99,PG-13,English,Action,1,1,Mike,Hillyer
3163,2005-06-20,2005-06-26,17713,2.99,2007-02-20,paid,0,2.99,391,Clarence,Gamez,767 Pyongyang Drive,Izumisano,Japan,Asia-Pacific,577,Mile Mulan,2006,4,0.99,PG,English,Sports,1,2,Jon,Stephens
1530,2005-06-16,2005-06-24,17714,6.99,2007-02-15,paid,0,6.99,392,Sean,Douglass,614 Pak Kret Street,Addis Abeba,Ethiopia,Middle East and Africa,528,Lolita World,2006,4,2.99,NC-17,English,Family,1,2,Jon,Stephens
1764,2005-06-16,2005-06-21,17715,2.99,2007-02-16,paid,0,2.99,392,Sean,Douglass,614 Pak Kret Street,Addis Abeba,Ethiopia,Middle East and Africa,154,Clash Freddy,2006,6,2.99,G,English,Animation,2,2,Jon,Stephens
2289,2005-06-18,2005-06-24,17716,2.99,2007-02-18,paid,0,2.99,392,Sean,Douglass,614 Pak Kret Street,Addis Abeba,Ethiopia,Middle East and Africa,442,Hunting Musketeers,2006,6,2.99,NC-17,English,Family,1,2,Jon,Stephens
2890,2005-06-20,2005-06-27,17717,4.99,2007-02-20,paid,0,4.99,392,Sean,Douglass,614 Pak Kret Street,Addis Abeba,Ethiopia,Middle East and Africa,753,Rush Goodfellas,2006,3,0.99,PG,English,Family,2,1,Mike,Hillyer
1611,2005-06-16,2005-06-25,17718,6.99,2007-02-16,paid,0,6.99,393,Philip,Causey,954 Lapu-Lapu Way,Korolev,Russian Federation,Europe,378,Greatest North,2006,5,2.99,NC-17,English,Music,2,2,Jon,Stephens
1915,2005-06-17,2005-06-21,17719,1.99,2007-02-17,paid,0,1.99,393,Philip,Causey,954 Lapu-Lapu Way,Korolev,Russian Federation,Europe,574,Midnight Westward,2006,3,0.99,G,English,Action,2,2,Jon,Stephens
2219,2005-06-18,2005-06-22,17720,2.99,2007-02-18,paid,0,2.99,393,Philip,Causey,954 Lapu-Lapu Way,Korolev,Russian Federation,Europe,410,Heaven Freedom,2006,7,2.99,PG,English,Comedy,1,1,Mike,Hillyer
2319,2005-06-18,2005-06-26,17721,4.99,2007-02-18,paid,0,4.99,393,Philip,Causey,954 Lapu-Lapu Way,Korolev,Russian Federation,Europe,331,Forward Temple,2006,6,2.99,NC-17,English,Games,2,2,Jon,Stephens
3001,2005-06-20,2005-06-28,17722,2.99,2007-02-20,paid,0,2.99,393,Philip,Causey,954 Lapu-Lapu Way,Korolev,Russian Federation,Europe,646,Outbreak Divine,2006,6,0.99,NC-17,English,Games,1,2,Jon,Stephens
